Ship, VacStart, Category, Itin, Occupancy, Price12, AdultPrice35, ChildPrice35, InfantPrice35, PriceTaxes, SailID
DD,04/27/2018,08A,3S,4,795.09,421.43,404.57,237.41,74.53,23441691
DD,04/27/2018,08B,3S,5,789.48,421.43,404.57,237.41,74.53,23441691
DD,04/27/2018,08C,3S,5,783.86,421.43,404.57,237.41,74.53,23441691
DD,04/27/2018,08D,3S,4,778.24,421.43,404.57,237.41,74.53,23441691
DD,04/27/2018,09A,3S,4,750.14,421.43,404.57,237.41,74.53,23441691
DD,04/27/2018,09B,3S,4,744.52,421.43,404.57,237.41,74.53,23441691
DD,04/27/2018,09C,3S,4,738.90,421.43,404.57,237.41,74.53,23441691
DD,04/27/2018,09D,3S,4,733.29,421.43,404.57,237.41,74.53,23441691
DD,04/27/2018,10A,3S,4,705.19,421.43,404.57,237.41,74.53,23441691
DD,04/27/2018,11A,3S,4,699.57,421.43,404.57,237.41,74.53,23441691
DD,04/27/2018,11B,3S,4,693.95,421.43,404.57,237.41,74.53,23441691
DD,04/30/2018,00R,4S,5,5806.33,2491.10,2391.46,1242.55,74.53,23441692
DD,04/30/2018,00T,4S,5,2228.88,1123.81,1078.85,586.25,74.53,23441692
DD,04/30/2018,00V,4S,5,1704.44,899.04,863.08,478.37,74.53,23441692
DD,04/30/2018,04A,4S,5,1168.76,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,04B,4S,5,1161.27,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,04C,4S,5,1153.77,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,04D,4S,5,1146.28,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,04E,4S,4,1131.30,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,05A,4S,4,1127.55,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,05B,4S,4,1120.06,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,05C,4S,4,1112.57,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,05D,4S,4,1105.08,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,05E,4S,4,1086.35,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,06A,4S,4,1075.11,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,06B,4S,4,1063.87,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,07A,4S,4,1056.38,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,08A,4S,4,1052.63,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,08B,4S,5,1045.14,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,08C,4S,5,1037.65,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,08D,4S,4,1030.15,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,09A,4S,4,992.69,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,09B,4S,4,985.20,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,09C,4S,4,977.71,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,09D,4S,4,970.22,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,10A,4S,4,932.76,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,11A,4S,4,925.27,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,11B,4S,4,917.77,591.87,568.20,330.92,74.53,23441692
DD,04/30/2018,11C,4S,4,910.28,591.87,568.20,330.92,74.53,23441692
DD,05/04/2018,00R,3S,5,4354.75,1868.33,1793.60,931.92,74.53,23441693
DD,05/04/2018,00T,3S,5,1573.33,786.67,755.20,412.72,74.53,23441693
DD,05/04/2018,00V,3S,5,1278.33,674.29,647.31,358.78,74.53,23441693
DD,05/04/2018,04A,3S,5,885.00,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,04B,3S,5,879.38,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,04C,3S,5,873.76,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,04D,3S,5,868.14,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,04E,3S,4,856.90,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,05A,3S,4,854.09,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,05B,3S,4,848.48,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,05C,3S,4,842.86,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,05D,3S,4,837.24,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,05E,3S,4,823.19,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,06A,3S,4,814.76,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,06B,3S,4,806.33,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,07A,3S,4,800.71,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,08A,3S,4,797.90,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,08B,3S,5,792.29,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,08C,3S,5,786.67,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,08D,3S,4,781.05,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,09A,3S,4,752.95,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,09B,3S,4,747.33,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,09C,3S,4,741.71,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,09D,3S,4,736.10,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,10A,3S,4,708.00,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,11A,3S,4,702.38,435.48,418.06,244.15,74.53,23441693
DD,05/04/2018,11B,3S,4,696.76,435.48,418.06,244.15,74.53,23441693
DD,05/07/2018,00R,4S,5,5806.33,2491.10,2391.46,1242.55,74.53,23441694
DD,05/07/2018,00T,4S,5,2228.88,1067.62,1024.91,559.28,74.53,23441694
DD,05/07/2018,00V,4S,5,1816.82,899.04,863.08,478.37,74.53,23441694
DD,05/07/2018,04A,4S,5,1202.47,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,04B,4S,5,1194.98,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,04C,4S,5,1187.49,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,04D,4S,5,1180.00,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,04E,4S,4,1165.01,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,05A,4S,4,1161.27,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,05B,4S,4,1153.77,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,05C,4S,4,1146.28,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,05D,4S,4,1138.79,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,05E,4S,4,1120.06,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,06A,4S,4,1108.82,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,06B,4S,4,1097.58,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,07A,4S,4,1090.09,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,08A,4S,4,1086.35,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,08B,4S,5,1078.85,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,08C,4S,5,1071.36,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,08D,4S,4,1063.87,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,09A,4S,4,1026.41,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,09B,4S,4,1018.92,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,09C,4S,4,1011.42,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,09D,4S,3,1003.93,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,10A,4S,3,966.47,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,11A,4S,4,958.98,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,11B,4S,4,951.49,599.36,575.39,334.52,74.53,23441694
DD,05/07/2018,11C,4S,4,944.00,599.36,575.39,334.52,74.53,23441694
DD,05/11/2018,00R,3S,5,4354.75,1840.23,1766.63,918.43,74.53,23441695
DD,05/11/2018,00T,3S,5,1615.47,800.71,768.69,419.46,74.53,23441695
DD,05/11/2018,00V,3S,5,1278.33,674.29,647.31,358.78,74.53,23441695
DD,05/11/2018,04A,3S,5,885.00,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,04B,3S,5,879.38,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,04C,3S,5,873.76,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,04D,3S,5,868.14,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,04E,3S,4,856.90,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,05A,3S,4,854.09,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,05B,3S,4,848.48,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,05C,3S,4,842.86,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,05D,3S,4,837.24,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,05E,3S,4,823.19,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,06A,3S,4,814.76,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,06B,3S,4,806.33,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,07A,3S,4,800.71,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,08A,3S,4,797.90,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,08B,3S,5,792.29,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,08C,3S,5,786.67,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,08D,3S,4,781.05,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,09A,3S,4,752.95,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,09B,3S,4,747.33,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,09C,3S,4,741.71,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,09D,3S,3,736.10,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,10A,3S,4,708.00,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,11A,3S,4,702.38,435.48,418.06,244.15,74.53,23441695
DD,05/11/2018,11B,3S,4,696.76,435.48,418.06,244.15,74.53,23441695
DD,05/14/2018,00R,4S,5,6162.20,2528.56,2427.42,1260.54,74.53,23441696
DD,05/14/2018,00T,4S,5,2172.69,1067.62,1024.91,559.28,74.53,23441696
DD,05/14/2018,00V,4S,5,1779.36,899.04,863.08,478.37,74.53,23441696
DD,05/14/2018,04A,4S,5,1176.25,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,04B,4S,5,1168.76,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,04C,4S,5,1161.27,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,04D,4S,5,1153.77,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,04E,4S,4,1138.79,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,05A,4S,4,1135.04,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,05B,4S,4,1127.55,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,05C,4S,4,1120.06,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,05D,4S,4,1112.57,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,05E,4S,4,1093.84,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,06A,4S,4,1082.60,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,06B,4S,4,1071.36,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,07A,4S,4,1063.87,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,08A,4S,4,1060.12,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,08B,4S,5,1052.63,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,08C,4S,4,1045.14,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,08D,4S,4,1037.65,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,09A,4S,4,1000.19,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,09B,4S,4,992.69,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,09C,4S,4,985.20,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,09D,4S,4,977.71,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,10A,4S,4,940.25,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,11A,4S,4,932.76,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,11B,4S,4,925.27,599.36,575.39,334.52,74.53,23441696
DD,05/14/2018,11C,4S,3,917.77,599.36,575.39,334.52,74.53,23441696
DD,05/18/2018,00R,3S,5,4705.94,1966.66,1888.00,979.12,74.53,23441697
DD,05/18/2018,00T,3S,5,1671.66,870.95,836.11,453.18,74.53,23441697
DD,05/18/2018,00V,3S,5,1362.62,730.48,701.26,385.75,74.53,23441697
DD,05/18/2018,04A,3S,5,944.00,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,04B,3S,5,938.38,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,04C,3S,5,932.76,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,04D,3S,5,927.14,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,04E,3S,4,915.90,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,05A,3S,4,913.09,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,05B,3S,4,907.48,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,05C,3S,4,901.86,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,05D,3S,4,896.24,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,05E,3S,4,882.19,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,06A,3S,4,873.76,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,06B,3S,4,865.33,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,07A,3S,4,859.71,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,08A,3S,4,856.90,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,08B,3S,5,851.29,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,08C,3S,5,845.67,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,08D,3S,5,840.05,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,09A,3S,4,811.95,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,09B,3S,4,806.33,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,09C,3S,4,800.71,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,09D,3S,4,795.09,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,10A,3S,4,767.00,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,11A,3S,4,761.38,505.71,485.49,277.86,74.53,23441697
DD,05/18/2018,11B,3S,4,755.76,505.71,485.49,277.86,74.53,23441697
DD,05/21/2018,00R,4S,5,7473.31,2622.21,2517.32,1305.49,74.53,23441698
DD,05/21/2018,00T,4S,5,3240.31,1592.06,1528.38,811.01,74.53,23441698
DD,05/21/2018,00V,4S,5,2341.26,1198.73,1150.78,622.21,74.53,23441698
DD,05/21/2018,04A,4S,5,1363.55,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,04B,4S,5,1356.06,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,04C,4S,5,1348.57,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,04D,4S,5,1341.07,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,04E,4S,4,1303.61,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,05A,4S,4,1299.87,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,05B,4S,4,1292.38,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,05C,4S,4,1284.88,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,05D,4S,4,1277.39,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,05E,4S,4,1269.90,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,06A,4S,4,1262.41,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,06B,4S,4,1254.92,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,07A,4S,4,1247.42,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,08A,4S,4,1243.68,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,08B,4S,5,1224.95,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,08C,4S,5,1217.46,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,08D,4S,5,1209.96,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,09A,4S,4,1172.50,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,09B,4S,4,1165.01,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,09C,4S,4,1157.52,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,09D,4S,4,1150.03,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,10A,4S,4,1112.57,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,11A,4S,4,1105.08,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,11B,4S,4,1097.58,749.20,719.24,406.44,74.53,23441698
DD,05/21/2018,11C,4S,4,1090.09,749.20,719.24,406.44,74.53,23441698
DD,05/25/2018,00R,3S,5,5604.98,2022.85,1941.94,1006.09,74.53,23441699
DD,05/25/2018,00T,3S,5,2430.23,1194.05,1146.28,608.26,74.53,23441699
DD,05/25/2018,00V,3S,5,1755.95,899.05,863.09,466.66,74.53,23441699
DD,05/25/2018,04A,3S,5,1098.52,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,04B,3S,5,1092.90,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,04C,3S,5,1087.28,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,04D,3S,5,1081.67,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,04E,3S,4,1053.57,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,05A,3S,4,1050.76,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,05B,3S,4,1045.14,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,05C,3S,4,1039.52,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,05D,3S,4,1033.90,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,05E,3S,4,1028.28,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,06A,3S,4,1022.67,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,06B,3S,4,1017.05,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,07A,3S,4,1011.43,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,08A,3S,4,1008.62,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,08B,3S,5,994.57,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,08C,3S,4,988.95,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,08D,3S,4,983.33,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,09A,3S,4,955.24,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,09B,3S,4,949.62,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,09C,3S,4,944.00,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,09D,3S,4,938.38,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,10A,3S,3,910.28,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,11A,3S,4,904.67,604.05,579.89,325.06,74.53,23441699
DD,05/25/2018,11B,3S,3,899.05,604.05,579.89,325.06,74.53,23441699
DD,05/28/2018,00R,4S,5,8709.50,3127.93,3002.81,1548.23,74.53,23441700
DD,05/28/2018,00T,4S,5,3465.07,1386.03,1330.59,712.12,74.53,23441700
DD,05/28/2018,00V,4S,5,2416.18,1217.46,1168.76,631.20,74.53,23441700
DD,05/28/2018,04A,4S,5,1543.36,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,04B,4S,5,1535.87,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,04C,4S,5,1528.38,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,04D,4S,5,1520.88,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,04E,4S,4,1483.42,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,05A,4S,4,1479.68,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,05B,4S,4,1472.19,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,05C,4S,4,1464.69,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,05D,4S,4,1457.20,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,05E,4S,4,1449.71,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,06A,4S,4,1442.22,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,06B,4S,4,1434.73,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,07A,4S,4,1427.23,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,08A,4S,4,1423.49,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,08B,4S,4,1404.76,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,08C,4S,5,1397.26,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,08D,4S,4,1389.77,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,09A,4S,4,1352.31,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,09B,4S,4,1344.82,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,09C,4S,4,1337.33,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,09D,4S,4,1329.84,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,10A,4S,4,1292.38,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,11A,4S,4,1284.88,805.39,773.18,433.41,74.53,23441700
DD,05/28/2018,11B,4S,4,1277.39,805.39,773.18,433.41,74.53,23441700
DF,02/25/2017,05C,7SE,3,2399.33,1003.00,962.88,579.78,95.50,22708940
DF,02/25/2017,09B,7SE,3,2084.66,1003.00,962.88,579.78,95.50,22708940
DF,02/25/2017,10A,7SE,3,2032.22,1003.00,962.88,579.78,95.50,22708940
DF,02/25/2017,11A,7SE,4,1966.66,1003.00,962.88,579.78,95.50,22708940
DF,02/25/2017,11B,7SE,4,1953.55,1003.00,962.88,579.78,95.50,22708940
DF,02/25/2017,11C,7SE,4,1940.44,1003.00,962.88,579.78,95.50,22708940
DF,03/11/2017,04A,7SE,4,3618.66,1350.44,1296.43,746.55,95.50,22708942
DF,03/11/2017,10A,7SE,3,2773.00,1350.44,1296.43,746.55,95.50,22708942
DF,03/18/2017,00T,7SW,5,8548.42,3710.44,3562.02,1879.34,121.03,22708943
DF,03/18/2017,00V,7SW,5,5781.99,2025.66,1944.64,1070.65,121.03,22708943
DF,03/25/2017,00T,7SE,5,8902.42,3782.55,3631.25,1913.96,93.87,22708944
DF,03/25/2017,11A,7SE,3,2537.00,1442.22,1384.53,790.60,93.87,22708944
DF,03/25/2017,11B,7SE,3,2517.33,1442.22,1384.53,790.60,93.87,22708944
DF,03/25/2017,11C,7SE,3,2491.11,1442.22,1384.53,790.60,93.87,22708944
DF,04/01/2017,00T,7SW,5,8489.42,3605.55,3461.33,1829.00,121.03,22708945
DF,04/01/2017,00V,7SW,5,5867.21,1966.66,1888.00,1042.33,121.03,22708945
DF,04/01/2017,04C,7SW,4,2917.22,1376.67,1321.60,759.13,121.03,22708945
DF,04/01/2017,08A,7SW,3,2569.77,1376.67,1321.60,759.13,121.03,22708945
DF,04/01/2017,09A,7SW,3,2464.89,1376.67,1321.60,759.13,121.03,22708945
DF,04/01/2017,11A,7SW,4,2340.33,1376.67,1321.60,759.13,121.03,22708945
DF,04/01/2017,11B,7SW,4,2320.66,1376.67,1321.60,759.13,121.03,22708945
DF,04/01/2017,11C,7SW,4,2307.55,1376.67,1321.60,759.13,121.03,22708945
DF,04/15/2017,00T,7SW,5,8299.31,3277.77,3146.66,1671.67,114.71,22708947
DF,04/15/2017,04A,7SW,4,2904.11,1579.89,1516.69,856.68,114.71,22708947
DF,04/15/2017,04B,7SW,5,2871.33,1579.89,1516.69,856.68,114.71,22708947
DF,04/15/2017,04C,7SW,5,2838.55,1579.89,1516.69,856.68,114.71,22708947
DF,04/15/2017,04D,7SW,4,2799.22,1579.89,1516.69,856.68,114.71,22708947
DF,04/15/2017,04E,7SW,4,2766.44,1579.89,1516.69,856.68,114.71,22708947
DF,04/15/2017,05A,7SW,4,2740.22,1579.89,1516.69,856.68,114.71,22708947
DF,04/15/2017,05B,7SW,4,2714.00,1579.89,1516.69,856.68,114.71,22708947
DF,04/15/2017,05C,7SW,4,2687.77,1579.89,1516.69,856.68,114.71,22708947
DF,04/15/2017,05D,7SW,4,2661.55,1579.89,1516.69,856.68,114.71,22708947
DF,04/15/2017,05E,7SW,4,2628.77,1579.89,1516.69,856.68,114.71,22708947
DF,04/15/2017,06A,7SW,4,2609.11,1579.89,1516.69,856.68,114.71,22708947
DF,04/15/2017,06B,7SW,4,2589.44,1579.89,1516.69,856.68,114.71,22708947
DF,04/15/2017,07A,7SW,4,2340.33,1579.89,1516.69,856.68,114.71,22708947
DF,04/15/2017,08B,7SW,4,2379.66,1579.89,1516.69,856.68,114.71,22708947
DF,04/15/2017,09D,7SW,3,2012.55,1468.44,1409.71,803.19,114.71,22708947
DF,04/22/2017,00V,7SE,5,4359.43,1671.67,1604.80,900.73,89.18,22708948
DF,04/22/2017,04A,7SE,4,2569.77,885.00,849.60,523.14,89.18,22708948
DF,04/22/2017,04E,7SE,3,2438.66,885.00,849.60,523.14,89.18,22708948
DF,04/22/2017,05A,7SE,4,2392.77,885.00,849.60,523.14,89.18,22708948
DF,04/22/2017,09B,7SE,3,2091.22,885.00,849.60,523.14,89.18,22708948
DF,04/22/2017,09D,7SE,3,2078.11,885.00,849.60,523.14,89.18,22708948
DF,04/22/2017,11A,7SE,4,2038.78,885.00,849.60,523.14,89.18,22708948
DF,05/17/2017,00T,3S,5,1677.28,786.67,755.20,412.72,74.53,23589965
DF,05/17/2017,00V,3S,5,1404.76,660.24,633.83,352.03,74.53,23589965
DF,05/17/2017,04A,3S,5,1036.71,418.62,401.88,236.06,74.53,23589965
DF,05/17/2017,04B,3S,5,1022.67,418.62,401.88,236.06,74.53,23589965
DF,05/17/2017,04C,3S,5,1003.00,418.62,401.88,236.06,74.53,23589965
DF,05/17/2017,04D,3S,5,988.95,418.62,401.88,236.06,74.53,23589965
DF,05/17/2017,04E,3S,4,969.28,418.62,401.88,236.06,74.53,23589965
DF,05/17/2017,05A,3S,4,958.05,418.62,401.88,236.06,74.53,23589965
DF,05/17/2017,05B,3S,4,941.19,418.62,401.88,236.06,74.53,23589965
DF,05/17/2017,05C,3S,4,929.95,418.62,401.88,236.06,74.53,23589965
DF,05/17/2017,05D,3S,4,915.90,418.62,401.88,236.06,74.53,23589965
DF,05/17/2017,06A,3S,4,899.05,418.62,401.88,236.06,74.53,23589965
DF,05/17/2017,06B,3S,4,896.24,418.62,401.88,236.06,74.53,23589965
DF,05/17/2017,07A,3S,4,893.43,418.62,401.88,236.06,74.53,23589965
DF,05/17/2017,08B,3S,4,887.81,418.62,401.88,236.06,74.53,23589965
DF,05/17/2017,08C,3S,4,885.00,418.62,401.88,236.06,74.53,23589965
DF,05/17/2017,09A,3S,4,876.57,418.62,401.88,236.06,74.53,23589965
DF,05/17/2017,09B,3S,4,873.76,418.62,401.88,236.06,74.53,23589965
DF,05/17/2017,09C,3S,3,870.95,418.62,401.88,236.06,74.53,23589965
DF,05/17/2017,09D,3S,4,868.14,418.62,401.88,236.06,74.53,23589965
